paperId:ID(Paper),title
0102120,"An exact RG formulation of quantum gauge theory"
9811137,"Jacobians of chiral transformations and two-dimensional bosonization"
9712222,"Non-Linear Integral Equations for complex Affine Toda associated to simply laced Lie algebras"
9601170,"Semi-infinite wedges and the conformal limit of the fermionic Calogero-Sutherland Model with spin $rac{1}{2}$"
0210055,"Holographic entropy on the brane from dS/CFT correspondence"
9303105,"Exponent of n-Ising matter fields coupled to 2d gravity"
9608005,"BPS States on a Three Brane Probe"
9212006,"Topics in String Theory and Quantum Gravity"
9612065,"Integrable Classical and Quantum Gravity"
9503043,"Excited States of Calogero-Sutherland Model and Singular Vectors of the $W_N$ Algebra"
9409146,"Moduli Space Cohomology and Wavefunctions in 3D Quantum Gravity"
9404093,"Wodzicki residue and anomalies of current algebras"
0209244,"BMN Correlators by Loop Equations"
0201126,"Charging Interacting Rotating Black Holes in Heterotic String Theory"
0105227,"Loop Corrected Tachyon Condensation"
9711122,"On the Geometry on Antisymmetric Fields"
9406019,"The equality of 3-manifold invariants"
9601041,"Supersymmetric Generalizations of Matrix Models"
9401123,"Schwingers Method for the Massive Casimir Effect"
9602012,"Effective Average Actions and Nonperturbative Evolution Equations"
9902027,"Infrared region of QCD and confinement"
0209081,"Ground State of Supermembrane on PP-wave"
0208200,"The Moyal Momentum algebra applied to (theta)-deformed 2d conformal models and KdV-hierarchies"
9607042,"Interpolation Parameter and Expansion for the Three Dimensional Non-Trivial Scalar Infrared Fixed Point"
9602149,"Integrability of the Wess_Zumino-Witten model as a non-ultralocal theory"
9807241,"Holography Principle and Topology Change in String Theory"
0002019,"Gravitating Instantons In 3 Dimensions"
0011277,"The method of direct expansions of Feynman integrals"
9411214,"The heat kernel for deformed spheres"
0006111,"Distribution of the k-th smallest Dirac operator eigenvalue"
9708084,"Minimal Area Nonorientable String Diagrams"
9404109,"Constrained Topological Gravity from Twisted N=2 Liouville Theory"
9503146,"PATH INTEGRAL BOSONIZATION OF THREE FLAVOUR QUARK DYNAMICS"
9309151,"Anyon in External Electromagnetic Field: Hamiltonian and Lagrangian Formulations"
9411001,"Four-Dimensional Twisted Group Lattices"
0106226,"Large Mass Invariant Asymptotics of the Effective Action"
9806161,"Self-duality in Super D3-brane Action"
0207169,"Quantum Mechanical Spectra of Charged Black Holes"
9703077,"A Comment on Fundamental Strings in M(atrix) Theory"
9612044,"Poisson Structures for Dispersionless Integrable Systems and Associated W-Algebras"
9312202,"The Perturbative Calculation of the Spin-Spin Correlation Function in the Two Dimensional Ising Model"
9310142,"Spinor and Isospinor Structure of Relativistic Particle Propagators"
0211050,"Massless monopole clouds and electric-magnetic duality"
9412210,"W-Strings on Group Manifolds"
0212261,"Ghost constraints and the covariant quantization of the superparticle in ten dimensions"
0112143,"Using of unitarity equations for the calculation of fermion interaction amplitudes in the superstring theory"
9404188,"Boundary Bound States in Affine Toda Field Theory"
9506053,"Strings and Dissipative Mechanics"
9511214,"Degrees of freedom in two dimensional string theory"
0011206,"Noncommutative N=2 Strings"
0210226,"The renormalisation bialgebra and operads"
9810233,"Poisson Brackets of Normal-Ordered Wilson Loops"
0010156,"Exact inhomogeneous Einstein-Maxwell-Dilaton cosmologies"
9210078,"On The Algebraic Characterization of Aperiodic Tilings Related To ADE-Root Systems"
9609034,"Free Equations for Massive Matter Fields in 2+1 Dimensional Anti-de Sitter Space From Deformed Oscillator Algebra"
0004126,"Cosmology in the Randall-Sundrum Brane World Scenario"
0006019,"A Note on (D(p-2),Dp) Bound State and Noncommutative Yang-Mills Theory"
0010237,"Transcribing spacetime data into matrices"
0110067,"Heterotic, Open and Unoriented String Theories from Topological Membrane"
9310136,"Two Ising Models Coupled to 2-Dimensional Gravity"
9402041,"On the Duistermaat-Heckman Integration Formula And Integrable Models"
0209213,"Quasi-exact Solvability of the Pauli Equation"
9605162,"Four-dimensional integration by parts with differential renormalization as a method of evaluation of Feynman diagrams"
9810191,"Hamiltonian Analysis of Gauged $CP^1$ Model, the Hopf term, and fractional spin"
9812142,"String Junctions and Bound States of Intersecting Branes"
9407047,"Spherical functions on affine Lie groups"
9805201,"New Instanton Solutions at Finite Temperature"
9809055,"A Note on AdS/SYM Correspondence on the Coulomb Branch"
9202001,"Fractional quantum Hall effect and nonabelian statistics"
9302030,"Hermitian Jordan Triple Systems, the Standard Model plus Gravity, and Alpha = 1/13703608"
9207075,"R-matrix Approach to Quantum Superalgebras su_{q}(m|n)"
9803257,"2D Extremal Black Holes as Solitons"
9504100,"Static skyrmions in (2+1)-dimensions"
0204133,"Identically closed two-form for covariant phase space quantization of Dirac-Nambu-Goto p-branes in a curved spacetime"
9202081,"Matrix model with superconformal symmetry"
9412116,"Quantum transfer matrices for discrete and continuous quasi-exactly solvable problems"
9905212,"A Monograph on the Classification of the Discrete Subgroups of SU(4)"
0110094,"NS Open Strings with B Field and Their Interactions with NS Closed Strings"
0304132,"A Dielectric Flow Solution with Maximal Supersymmetry"
9411117,"New Features of the Mandelstam-Leibbrandt Lightcone Gauge"
0010043,"Hamiltonian Algebroid Symmetries in W-gravity and Poisson sigma-model"
9201002,"Inomogeneous Quantum Groups as Symmetries of Phonons"
9603023,"Dimensional reduction of dual topological theories"
9412164,"SO(N) invariant Wess-Zumino action and its quantization"
0001074,"Algebraic Linearization of Dynamics of Calogero Type for any Coxeter Group"
9706008,"Notes on Spinning AdS_3 Black Hole Solution"
0001173,"Frobenius-Schur Indicators, the Klein-bottle Amplitude, and the Principle of Orbifold Covariance"
0205188,"Brane World Effective Action at Low Energies and AdS/CFT Correspondence"
9805019,"Stable Non-BPS Bound States of BPS D-branes"
9505194,"SPACETIME PROPERTIES OF (1,0) STRING VACUA"
0006202,"On Noncommutative Open String Theories"
9906206,"Supergravity, D-brane Probes and thermal super Yang-Mills: a comparison"
0205298,"Vacuum Energy and Cosmological Supersymmetry Breaking in Brane Worlds"
9508128,"A Relation Between Gravity in $(3+1)$--Dimensions and Pontrjagin Topological Invariant"
9302022,"A Unitary S-matrix for 2D Black Hole Formation and Evaporation"
9904190,"Aspects of Instanton Dynamics in AdS/CFT Duality"
9506067,"Surface excitations and surface energy of the antiferromagnetic XXZ chain by the Bethe ansatz approach"
0005235,"Gauge Field Theory Coherent States (GCS) : IV Infinite Tensor Product and Thermodynamical Limit"
0111180,"Strings in AdS_3 and the SL(2,R) WZW Model Part 3: Correlation Functions"
0105055,"Ghost Tachyon Condensation, Brane-like States and Extra Time Dimension"
9511134,"Logarithmic Operators and Hidden Continuous Symmetry in Critical Disordered Models"
0005029,"Lectures on Non-BPS Dirichlet branes"
0105308,"Homogeneous fluxes, branes and a maximally supersymmetric solution of M-theory"
9407161,"Anyons and Deformed Lie Algebras"
9710247,"Matching the BPS Spectra of Heterotic - Type I - Type I Strings"
9308046,"Constraints and Hamiltonian in Light-Front Quantized Field Theory"
0008074,"String-Inspired Higher-Curvature Terms and the Randall-Sundrum Scenario"
9307161,"The Canonical Symmetry for Integrable Systems"
9308015,"SU(N) Yang-Mills on a circle, loop variables, Mandelstam identities and quantization ambiguities"
9909035,"Comments on the Moduli Dynamics of 1/4 BPS Dyons"
0107076,"Spin-Statistics Theorem in Path Integral Formulation"
0107208,"The Multiplicative Anomaly of Regularized Functional Determinants"
0110211,"Parent Action Approach for the Duality between Non-Abelian Self-Dual and Yang-Mills-Chern-Simons Models"
9810193,"Determination of critical exponents and equation of state by field theory method"
9503212,"Criteria for Conformal Invariance of (0,2) Models"
0304189,"More on core instabilities of magnetic monopoles"
9601117,"The Beacon of Kac-Moody Symmetry for Physics"
0208087,"Extended Operator Algebra and Reducibility in the WZW Permutation Orbifolds"
0006171,"Oscillatory Behaviour in Homogeneous String Cosmology Models"
0112243,"Supersymmetry and Lorentz Violation"
9510106,"Superspace Effective Actions for 4D Compactifications of Heterotic and Type II Superstrings"
9701078,"An Introduction to Noncommutative Spaces and their Geometry"
9303130,"Loop Equation in Turbulence"
9810022,"On Overlapping Divergences"
9601023,"A Critical Behaviour of Anomalous Currents, Electric-Magnetic Universality and CFT_4"
0110181,"Field theory of scaling lattice models The Potts antiferromagnet"
9612209,"Weil Algebras and Supersymmetry"
9911059,"Semigroup Representations of the Poincare Group and Relativistic Gamow Vectors"
9407028,"The Nielsen Identities for the Two-Point Functions of QED and QCD"
9709007,"Fine Structure of Matrix Darboux-Toda Integrable Mapping"
9706175,"One loop in eleven dimensions"
9905033,"Non-perturbative K3 Orientifolds with NS-NS B-flux"
0202038,"Nonequivalent representations of nuclear algebras of canonical commutation relations Quantum fields"
0105167,"Five-dimensional scenario with a fluctuating three-brane: an stochastic approach to gravity"
9808030,"Non-Orthogonality of Residues in the Wigner-Weisskopf Model for Neutral K Meson Decay"
9606064,"Exact Wavefunctions for a Delta Function Bose Gas with Higher Derivatives"
9806068,"On Quantum T-duality in sigma models"
9910154,"Casimir energy of massive MIT fermions in a Bohm-Aharonov background"
0104175,"Black holes and conformal mechanics"
0005198,"Weak Scale in Heterotic String"
0201065,"Non-perturbative quenched propagator beyond the infrared approximation"
0009039,"Quantum fields in anti de Sitter spacetime and degrees of freedom in the bulk/boundary correspondence"
0004083,"Supersymmetric Fluid Mechanics"
0206236,"Leading quantum gravitational corrections to scalar QED"
9811146,"AdS/CFT correspondence on torus"
9711143,"Kahler Potential and Higher Derivative Terms from M Theory Fivebrane"
9706022,"Classical spin contribution to the Tunnel Effect"
0008203,"Magnetic Moments of Branes and Giant Gravitons"
9703217,"Fluctuation Spectra of Tilted and Intersecting D-branes from the Born-Infeld Action"
0206107,"Rotating deformations of AdS_3imes S^3, the orbifold CFT and strings in the pp-wave limit"
9912053,"Multivalued Entropy of Supersymmetric Black Holes"
9901065,"Possible Physical Manifestation of the Weyl Non-Abelian Gauge Field"
0012167,"D-branes in type I string theory"
0301195,"Anti-de Sitter branes with Neveu-Schwarz and Ramond-Ramond backgrounds"
9501141,"Dynamical Symmetries and Nambu Mechanics"
9710215,"Open and Closed Supermembranes with Winding"
0203077,"Non-commutative tachyon action and D-brane geometry"
0201224,"Stable Non-Supersymmetric Supergravity Solutions from Deformations of the Maldacena-Nunez Background"
9911139,"Supersymmetric Nonlinear Sigma Models as Gauge Theories"
9705181,"Higher Derivative Terms in the Effective Action of N=2 SUSY QCD from Instantons"
9803098,"The Faddeev-Popov term reviewed"
9907037,"Supersymmetric D0-Branes in Curved Backgrounds"
9602045,"String Theory and the Path to Unification: A Review of Recent Developments"
0101157,"Non-diagrammatic calculation of QCD one-loop beta-function based on the renormalization group equation"
0206241,"N=4 gauged supergravity and a IIB orientifold with fluxes"
9707156,"D-brane Bound States and the Generalised ADHM Construction"
0209237,"Consistent power corrections to ultraviolet asymptotic solutions in Yang-Mills theory"
9406058,"Maintaining coherence in Quantum Computers"
0201012,"Rotational Perturbations of Friedmann-Robertson-Walker Type Brane-World Cosmological Models"
0005077,"Massive random matrix ensembles at beta = 1 & 4 : QCD in three dimensions"
9408069,"Quantum deformations of $sl(2)$: The hard core of two dimensional gravity"
9209107,"Quaternionic Superconformal Field Theory"
9511090,"Field Theory Entropy, the $H$-theorem and the Renormalization Group"
9503024,"On Evolution Laws Taking Pure States to Mixed States in Quantum Field Theory"
9906189,"A non-perturbative analysis of symmetry breaking in two-dimensional phi^4 theory using periodic field methods"
0102198,"Some Navigation Rules for D-Brane Monodromy"
9701181,"On ``Effective potential for a covariantly constant gauge field in curved spacetime"
0007125,"Brane Configurations of BPS Domain Walls for the N=1^* SU(N) Gauge Theory"
9806008,"On Four Dimensional N=1 Type I Compactifications"
9509120,"Complex sine-Gordon Theory for Coherent Optical Pulse Propagation"
9407030,"Radiative Corrections in Nonrelativistic Chern-Simons Theory"
0105042,"Application of finite field-dependent BRS transformations to problems of the Coulomb gauge"
0107046,"Wilson Lines and Classical Solutions in Cubic Open String Field Theory"
0212290,"Cosmological Constant - the Weight of the Vacuum"
9303090,"Exact Beta Functions in the Vector Model and Renormalization Group Approach"
9707164,"Heterotic M(atrix) theory at generic points in Narain moduli space"
0109153,"On the spectrum of a matrix model for the D=11 supermembrane compactified on a torus with non-trivial winding"
0012120,"High-precision estimates of critical quantities by means of improved Hamiltonians"
