paperId:ID(Paper),title
9312076,"From Quantum Planes to Quantum Groups and back; Cartan Calculus"
0201158,"Signatures of Short Distance Physics in the Cosmic Microwave Background"
9603038,"Exact Solution of 1-matrix Model"
9903058,"AdS_3 Black Hole Entropy and the Spectral Flow on the Horizon"
0209171,"A Note on Strings in a Rindler Background"
0201104,"A Lorentzian cure for Euclidean troubles"
9807177,"Nonlocal electrodynamics in 2+1 dimensions from Chern-Simons theory"
9209068,"Hidden Isometry in a Chiral Gauged WZW Model"
0001020,"Some uses of moduli spaces in particle and field theory"
9411098,"Finite-Dimensional Representations of the Quantum Superalgebra U$_{q}$[gl(2/2)]: II Nontypical representations at generic $q$"
0201220,"Chiral Anomalies and Topology"
9705110,"Interactions of Eight-branes in String Theory and M(atrix) Theory"
9605211,"Distance Measurement and Wave Dispersion in a Liouville-String Approach to Quantum Gravity"
9603179,"Path Integrals and Parastatistics"
9606188,"$2D-$ Fractional Supersymmetry and Conformal Field Theory for alternative statistics"
9307018,"Generalized Reduction Procedure: Symplectic and Poisson Formalism"
9908025,"Symmetry breaking boundaries II More structures; examples"
0103025,"The geometry of RG flows in theory space"
0112190,"Fractional branes on ALE orbifolds"
0010228,"Nonanalyticity of the beta-function and systematic errors in field-theoretic calculations of critical quantities"
0206072,"Quantum Quivers and Hall/Hole Halos"
9209070,"Black Holes with a Massive Dilaton"
0102160,"Noncommutative Q-balls"
9809184,"Domain Walls and Decay Rate of the Excited Vacua in the Large N Yang-Mills Theory"
0301009,"Superfield formulation of N=4 Super Yang-Mills theory in plane wave background"
9207032,"Reduction of the Knizhnik-Zamolodchikov Equation - a Way of Producing Virasoro Algebra Singular Vectors"
9610090,"The BF Formalism for Yang-Mills Theory and the `t Hooft Algebra"
9905002,"Unitary Representations of Some Infinite Dimensional Lie Algebras Motivated by String Theory on AdS_3"
9812118,"Partial breaking of supersymmetry, open strings and M-theory"
0006250,"Discrete scalar fields and general relativity"
9407069,"Topological Correlation Functions in Minkowski Spacetime"
9306133,"Regularization of current algebra"
0301114,"q-Deformed Kink Solutions"
9205055,"Correlation Functions of the XXZ model for $elta<-1$"
0212195,"Courant Algebroids"
9302012,"On the Geometrical Structure of Covariant Anomalies in Yang-Mills Theory"
9702048,"Higher-Derivative Massive Fermion Theories"
0007230,"Hidden Symmetries in Second Class Constrained Systems - Are New Fields Necessary?"
9605166,"Stability Analysis of New Solutions of the EYM system with Cosmological Constant"
9212145,"The Theory of Turbulence in Two Dimensions"
0210031,"The Euler-Kockel-Heisenberg Lagrangian at Finite Temperature"
0111022,"Exact Renormalization of Massless QED2"
9608014,"An Affine String Vertex Operator Construction at Arbitrary Level"
9307017,"Akns Hierarchy, Self-Similarity, String Equations and the Grassmannian"
0107138,"The Standard Model from Stable Intersecting Brane World Orbifolds"
9611198,"Fermion Mass Generation in the D-dimensional Thirring Model as a Gauge Theory"
9709071,"Non-Abelian Duality Based on Non-Semi-Simple Isometry Groups"
0003094,"Realistic regularization of the QED Green functions"
9301064,"Rings and Balls"
9408071,"Dynamics of relativistic particle with Lagrangian dependent on acceleration"
0204230,"Any compact group is a gauge group"
0210149,"Discrete Spectra of Semirelativistic Hamiltonians"
9811239,"The associative algebras of conformal field theory"
9504014,"GUTs in Curved Spacetime: Running Gravitational Constants, Newtonian Potential and the Quantum Corrected Gravitational Equations"
9403047,"Refining the Elliptic Genus"
0104218,"On Higher Derivative Terms in Tachyon Effective Actions"
0204210,"A Hexagon Model for 3D Lorentzian Quantum Cosmology"
0007104,"Holography in Superspace"
0005232,"Quantum Spin Dynamics (QSD) : VII Symplectic Structures and Continuum Lattice Formulations of Gauge Field Theories"
9707041,"Hawking Radiation for Non-minimally Coupled Matter from Generalized 2D Black Hole Models"
9608008,"Asymptotic conservation laws in field theory"
0001118,"A Note on Open Strings in the Presence of Constant B-Field"
0003084,"Quantum spinor field in the FRW universe with a constant electromagnetic background"
9509160,"The Symplectic Structure of N=2 Supergravity and its Central Extension"
0211104,"Variational Analysis of Deconfinement in Compact U(1) Gauge Theory"
9502061,"Asymptotic completeness, global existence and the infrared problem for the Maxwell-Dirac equations"
0109140,"Various Types of Five-Dimensional Warp Factor and Effective Planck Scale"
0304110,"Fermion Propagators in Type II Fivebrane Backgrounds"
9803219,"Note on the point-splitting procedure to evaluate vacuum fluctuation in certain cylindrically symmetric backgrounds"
9410083,"Spectral stochastic processes arising in quantum mechanical models with a non-L2 ground state"
0009181,"Non-Relativistic Closed String Theory"
9612218,"Path-Integral Quantization of the (2,2) String"
9912230,"A mass hierarchy from recoiling D branes"
9305133,"Boundary values as Hamiltonian variables I New Poisson brackets"
9306134,"$W_3$ strings, parafermions and the Ising model"
9704129,"Enhanced Gauge Symmetry in Type II and F-Theory Compactifications: Dynkin Diagrams from Polyhedra"
9711145,"Singular Monopoles and Supersymmetric Gauge Theories in Three Dimensions"
9402044,"Exact Results on the Space of Vacua of Four Dimensional SUSY Gauge Theories"
0009025,"A non-Abelian Chern-Simons term for non-BPS D-branes"
9607101,"A Calculus for $SU(3)$ Leading to an Algebraic Formula for Clebsch-Gordan Coefficients"
9911057,"On the Hierarchy Between Non-Commutative and Ordinary Supersymmetric Yang-Mills"
9310135,"Gauged Heterotic Sigma-Models"
0304151,"Extra Gauge Symmetry for Extra Supersymmetry"
9907125,"On the universal Representation of the Scattering Matrix of Affine Toda Field Theory"
9506193,"Exact Solution of the O(n) Model on a Random Lattice"
0107183,"M-Theory and de Sitter Space"
9906154,"Remarks on 2+1 Self-dual Chern-Simons Gravity"
9212004,"Remarks on the continuum formulation of noncritical strings"
0112016,"Kronecker delta energy terms in thermal field theory"
9605182,"Multi-Monopole Moduli Spaces for SU(n) Gauge Group"
9502021,"Stable Hierarchical Quantum Hall Fluids as W-(1 + infinity) Minimal Models"
9405196,"Some Physical Aspects of Liouville String Dynamics"
0102195,"Consistent deformations method applied to a topological coupling of antisymmetric gauge fields in D=3"
9701176,"Noncovariant Gauges in Simple Supergravity"
9312169,"Lattice Ising model in a field: E$_8$ scattering theory"
9601087,"Toda Fields of SO(3) Hyper-Kahler Metrics"
9809030,"Thermal Bosonic and Fermionic Quantum Fields in Static Background Gauge Potentials"
9709218,"Duality in Landau-Zener-Stueckelberg potential curve crossing"
9507031,"Adelic Integrable Systems"
9408034,"Solutions of the Master Virasoro Equations as Conformal Points of Perturbed WZNW Model"
9310016,"Duality as a Gauge Symmetry and Topology Change"
9407103,"Canonical 3+1 Description of Relativistic Membranes"
9707217,"Algebraic Aspects of Matrix Theory on T^d"
9711061,"Renormalization Group Transformation for the Wave Function"
9508003,"Descent equations of Yang--Mills anomalies in noncommutative geometry"
9604018,"Hamiltonian Formulations of Yang-Mills Quantum Theory and the Gribov Problem"
0204056,"Marginal perturbations of N=4 Yang-Mills as deformations of AdS$_5imes S^5$"
9710117,"Lattice Approximation of Quantum Statistical Traces at a Complex Temperature"
9709171,"Creation of Strings in D-particle Quantum Mechanics"
9812135,"Type IIA D-Branes, K-Theory, and Matrix Theory"
0012123,"Electromagnetism and Gauge Theory on the Permutation Group $S_3$"
9910006,"Statistical Mechanics of Charged Black Holes in Induced Einstein-Maxwell Gravity"
9910226,"Beyond CFT : Deformed Virasoro and Elliptic Algebras"
0011225,"Brane World Sum Rules"
9706007,"Instantons, Higher-Derivative Terms, and Nonrenormalization Theorems in Supersymmetric Gauge Theories"
0207183,"Stability of the non-extremal enhancon solution I: perturbation equations"
0208164,"Generalized Borel Transform Technique in Quantum Mechanics"
9509074,"Tree-level String Cosmology"
9611010,"Renormalons Beyond One-Loop"
9905125,"Quaternionic Groups in Physics: A Panoramic Review"
0008186,"Hidden classical symmetry in quantum spaces at roots of unity : From q-sphere to fuzzy sphere"
9611181,"A Note on Quantum Liouville Theory via Quantum Group; an Approach to Strong Coupling Liouville Theory"
9710077,"Solution of a Relativistic Three-Body Problem"
9207058,"Remarks on the Additional Symmetries and W-Constraints in the Generalized KdV Hierarchy"
9502157,"A Systematic Extended Iterative Solution for QCD"
0202037,"Induced Gravity on RS Branes"
0103132,"Massive selfdual perturbed gauge theory"
0002109,"Promoting finite to infinite symmetries: the 3+1-dimensional analogue of the Virasoro algebra and higher-spin fields"
9902047,"A perturbative re-analysis of N=4 supersymmetric Yang--Mills theory"
9705156,"The Classical Relativistic Quark Model in the Rest-Frame Wigner-Covariant Coulomb Gauge"
0005269,"One-Loop Quantum Energy Densities of Domain Wall Field Configurations"
0102066,"Chiral Gauge Anomalies on Noncommutative Minkowski Space-time"
0108138,"Towards the String representation of the dual Abelian Higgs model beyond the London limit"
0208075,"Tachyonic Instability and Darboux Transformation"
0011071,"Off-shell tachyon amplitudes: analyticity and projective invariance"
0108071,"Virial expansion and TBA in O(N) sigma models"
9506117,"Running surface couplings"
9902206,"Kaluza-Klein Monopole and 5-brane Effective Actions"
0011086,"Field theory insight from the AdS/CFT correspondence"
9508152,"Off-shell (4,4) supersymmetric sigma models with torsion in harmonic superspace"
0111057,"Relativistic Stars in Randall-Sundrum Gravity"
0007216,"Symmetry Nonrestoration in a Gross-Neveu Model with Random Chemical Potential"
9611072,"D-Particle Dynamics and The Space-Time Uncertainty Relation"
0301239,"Quantum State Density and Critical Temperature in M-theory"
9811227,"Nuclearity and split for thermal quantum field theories"
0212122,"On the energy-momentum tensor in non-commutative gauge theories"
9503219,"Example of a Poincare anomaly in relativistic quantum mechanics"
9303043,"Thermodynamics of Integrable Chains with Alternating Spins"
9809166,"Noncommutative integrability"
9705075,"Nonlinear Electrodynamics with Singularities (Modernized Born-Infeld Electrodynamics)"
9703092,"Consistent and covriant anomalies in the overlap formulation of chiral gauge theories"
0012135,"Looking for event horizons using UV/IR relations"
9509075,"Covariant approximation schemes for calculation of the heat kernel in quantum field theory"
0303174,"Can black holes have Euclidean cores?"
0010010,"Supersymmetry and F-theory realization of the deformed conifold with three-form flux"
0302147,"An Introduction to the Covariant Quantization of Superstrings"
9812059,"Casimir Energy of a Ball and Cylinder in the Zeta Function Technique"
0102084,"On M-9-branes and their dimensional reductions"
0008128,"Gravity in Randall-Sundrum Brane World Revisited"
0212127,"The anticommutator spin algebra, its representations and quantum group invariance"
0009003,"QED_2+1: the Compton effect"
9410144,"The Quantum Algebraic Structure of the Twisted XXZ Chain"
9912120,"Four-Point Amplitude from Open Superstring Field Theory"
0206139,"Gerbes, (twisted) K-theory, and the supersymmetric WZW model"
0010229,"One-loop graviton corrections to Maxwells equations"
9709155,"Fixed point analysis of a scalar theory with an external field"
9707165,"Complete control of gauge parameter dependence in the Abelian Higgs model"
0008020,"Noncommutative Superstring Worldsheet"
9703057,"Seiberg-Witten Monopole Equations And Riemann Surfaces"
0001081,"BRST Formalism and Zero Locus Reduction"
9207050,"A twistor formulation of the heterotic D=10 superstring with manifest (8,0) worldsheet supersymmetry"
9904107,"A Derivation of the Correct Treatment of 1/(etak)^p Singularities in Axial Gauges"
9605074,"Topological Field Theories and Duality"
9706201,"Cosmic microwave background polarization, Faraday rotation and stochastic gravity-waves backgrounds"
9501138,"Annihilation poles of a Smirnov-type integral formula for solutions to quantum Knizhnik--Zamolodchikov equation"
9801059,"More about the S=1 relativistic oscillator"
0007165,"Fractional Supersymmetry through Generalized Anyonic algebra"
9411131,"On a Residue Representation of Deformation, Koszul and Chiral Rings"
9812117,"ADS/CFT String Duality and Conformal Gauge Field Theories"
9412140,"Wigner transformation for the determinant of Dirac operators"
9711086,"On Genus-One-Corrected Extremal Black Holes and the Correspondence Principle"
9505170,"Classical Duality Symmetries in Two Dimensions"
9612206,"Time Evolution of Non-Equilibrium Effective Action"
9512136,"Gauged WZNW models and coset constructions in relation to string theories"
9406129,"Strong Connections on Quantum Principal Bundles"
9212072,"On Some Algebraic Structures Arising in String Theory"
9608170,"Fermions in Black Hole Space-Time: Hawking Radiation and Back Reaction"
9401061,"A Contribution of the Trivial Connection to Jones Polynomial and Wittens Invariant of 3d Manifolds I"
